node_id,x,y,z
0,0.0,0.25,0.0
1,0.000461338344723947,0.2530083041093563,-0.04990728677575368
2,-0.013439679320023875,0.2052252524693956,-0.04990728677575368
3,-0.025581428324855403,0.15690716108223227,-0.045671725914969735
4,-0.04924677536726352,0.11327848404429411,-0.03963103975513052
5,-0.06878993492247293,0.06981140454300142,-0.024875393023584248
6,-0.011162037742627607,0.23821945519542803,0.04729299818725421
7,-0.04879761909848665,0.20530193681985004,0.04729299818725421
8,-0.0893751468055591,0.17610827101430307,0.04838575708829613
9,-0.12172504954235686,0.13842742816446973,0.042585940276888216
10,-0.1535339650333943,0.10302933741666057,0.027250749808755664
11,-0.18455719039878457,0.06674964811173836,0.012373127960270597
12,-0.2215189122020395,0.0373902264052748,-0.004114912505498024
13,-0.25760716208990775,0.00447215837378364,-0.014793817744561547
14,-0.2933571421295828,-0.030065128480539764,-0.02018962573827452
15,-0.32780464225706213,-0.06151136524264291,-0.03820361831263361
16,-0.36411511621893633,-0.0956467768514705,-0.03820361831263361
17,-0.003792366296459664,0.22571728765932753,0.04354271281458735
18,-0.006918403744980484,0.1758151044418525,0.04354271281458735
19,-0.005701888844521984,0.12611351423829875,0.046375491596968056
20,0.004038491236058497,0.208053017872826,0.026909873261664125
21,0.009096148104313272,0.16327734729454454,0.048579193307946494
22,0.004635483916095466,0.11347672003945919,0.048579193307946494
23,0.0013955277405690823,0.06359195575930188,0.04958566074100635
24,-0.003128682657306877,0.013797118700684202,0.04966130848695895
25,-0.0057239742594637575,-0.03532236679710993,0.0419029945716977
26,0.039357733358729885,0.24904372972742395,0.030822952033004704
27,0.08924452108230346,0.2524065277622616,0.030822952033004704
28,0.13746912669247233,0.25800763291150647,0.01886406266773452
29,0.18122745520637576,0.26846801735962844,-0.0029485264235859857
30,0.22210028568361243,0.27262460036172226,-0.03144650085205683
31,0.2718620108796989,0.26774907931170416,-0.03144650085205683
32,0.32015591911598246,0.2592978328173404,-0.04125847618615383
33,0.36934148198392397,0.2503100407990651,-0.04125847618615383
34,0.41930829193507657,0.251764368659274,-0.040161738395969204
35,0.4684086096164798,0.2423219905775936,-0.04014442516726056
36,0.5151213921695705,0.22562475422223668,-0.04639888311667614
37,0.5643340757721421,0.21908847812036816,-0.040450028827543755
38,0.6139779783203336,0.22024458834377608,-0.03460654109015643
39,0.6634683030239348,0.2137635150490578,-0.03755670204858242
40,0.7126254385553319,0.20573214843704785,-0.041923986867705786
41,0.7617861355426724,0.19741453192286154,-0.045671402943059866
42,0.8113867464087966,0.19266102204559185,-0.041526098906680235
43,0.8583952001625096,0.17588077062354981,-0.044463519186123755
44,-0.0043367910244932265,0.23131394068421482,-0.04617383924753099
45,-0.018498336750376272,0.18336135344792773,-0.04617383924753099
46,-0.021869923403336638,0.1335001284528032,-0.04775201712950383
47,-0.02612821920009281,0.08383753209575162,-0.047651893957987156
48,0.03411548589544463,0.21365005782514745,0.003849068199265292
49,0.06764015051258637,0.17667541642491502,0.0008536123687809538
50,0.10603594744208522,0.14465179952235868,0.00035287428655217737
51,0.14880097775277135,0.1210989039608657,-0.010436624923119316
52,0.19361850070209963,0.10571484495324106,-0.02639658623686808
53,0.23523510549957813,0.08405123514435553,-0.04368086276725398
54,0.27400956153396416,0.052483188653679826,-0.04368086276725398
55,0.3172588939098643,0.029873888377621623,-0.03280360253933119
56,0.3603127940083103,0.007490427999796302,-0.020747799462498988
57,0.40271659254718206,-0.010561345225194026,-0.001355755916026151
58,0.4381642409147257,-0.035030773143852445,0.024035410314467456
59,0.4675050821697866,-0.06683800064361572,0.049083669998996854
60,0.4924808496663882,-0.11015325243736268,0.049083669998996854
61,0.5205006619919265,-0.15156448421379765,0.049083669998996854
62,0.5392227015290928,-0.1975622704475021,0.04327945625661886
63,0.5456928476872307,-0.2468010647430724,0.04908276091955435
64,0.5637814755472791,-0.2929031707296095,0.042198186441288844
65,0.5886007284889145,-0.336295554845578,0.04324970161063487
66,0.0342800675540857,0.2577310172086289,0.03556836152266794
67,0.08263345424382645,0.2704569747613006,0.03556836152266794
68,0.1281210136756663,0.2906319661535952,0.03424615789998842
69,0.03913022992347523,0.2807753483715589,0.004658652030915406
70,0.08143027545982999,0.30573759205117507,0.014017740560348976
71,0.11951345965603777,0.33628239477030547,0.024819874994205744
72,0.16327418638710725,0.36045162559526406,0.02574024301762426
73,0.21130289614688508,0.37420914520690374,0.02773365540505722
74,0.25436426540372925,0.3974038128720519,0.017354548043195847
75,0.2965851908230519,0.4116953444777274,-0.005298168815935436
76,0.34427285101966454,0.42018104707358805,-0.017703003213339178
77,0.39297461018029767,0.42196270314435846,-0.028881748952695397
78,0.4395392308415652,0.4123373420009495,-0.04434423664165438
79,0.4892521437383996,0.41368989845199683,-0.049520807162616025
80,0.5373763522569301,0.42725679030182734,-0.049520807162616025
81,0.5862174033258893,0.43258682356453726,-0.04023951006050083
82,0.6352860708074249,0.4347502569608622,-0.03088080141420987
83,0.6847857577348013,0.43669738387627793,-0.02409923147303967
84,0.7318393945681303,0.45083930436694836,-0.014827697317748129
85,0.7778987307360964,0.4550645896859004,0.004163998650220104
86,0.8207247608989165,0.4576158209769563,0.02984321903154702
87,0.043048308912802216,0.2739711439489539,0.008498667985424873
88,0.08823419437290952,0.2942639296609334,0.015313255517604926
89,0.1265567965647533,0.32076701507754635,0.03345063748539205
90,0.17052086418508852,0.34458215224436933,0.03345063748539205
91,0.21604522717677155,0.3647440616764739,0.02886481343151744
92,0.26136493211788847,0.38584227256171033,0.027869905650768214
93,0.305565718646296,0.4082395625747893,0.021187700151071236
94,0.3493065109331882,0.4316756936498144,0.015064722905547799
95,0.3930526026219381,0.4510164030730015,0.0004970730962159178
96,0.4344411479512216,0.4744102595153761,-0.014210677504817096
97,0.0,-0.25,0.0
98,0.010667329271538871,-0.21568754331670026,0.0347687129840788
99,0.026067263786408217,-0.16811820427422738,0.0347687129840788
100,0.0394296904945818,-0.1199733392864728,0.032893205644831
101,0.05051201050184652,-0.07136382693834548,0.029112003119993474
102,0.0558213504208515,-0.022316858628317844,0.021425109233014994
103,0.03327806601102237,-0.2719477152144731,-0.030180591767399546
104,0.07642520124902785,-0.29721280418627893,-0.030180591767399546
105,0.11402350453063961,-0.3291594473508457,-0.03829105296635636
106,0.15781407196739577,-0.35152228409522923,-0.047362422009172456
107,0.2003612006718656,-0.37728622251565763,-0.049014858318404374
108,-0.04933391738323215,-0.24460143555764843,0.006084414317434547
109,-0.09815127058565429,-0.23592493162111056,0.012533003756157398
110,-0.14699162351077671,-0.2311048841939058,0.022092662167888483
111,-0.19435269754872514,-0.2328932789068075,0.037504616300725144
112,0.0064667697251447834,-0.27152160986815865,0.044665436279126704
113,0.031546486364991876,-0.3147767576920302,0.044665436279126704
114,0.06652881841475324,-0.3500919728645868,0.039273588573908676
115,0.09117597177961473,-0.39322678797963684,0.03362508824201069
116,0.10808615725414988,-0.43861377717970185,0.021212721885428838
117,0.13441930586935896,-0.4802548759147975,0.012693086908311056
118,0.15804608232928416,-0.5221352527382495,-0.0010112726622196165
119,0.19182530637563724,-0.5581567167438266,-0.008848246167418786
120,0.22377464355101467,-0.594538213101367,-0.021323284317273032
121,0.2625805255611948,-0.6257848429078539,-0.02553655467987121
122,0.29431917640520316,-0.6643301270765901,-0.028166974979651704
123,0.32999663356176695,-0.6993554474822617,-0.027578773210193544
124,0.3725859089884579,-0.7241491585156226,-0.019127411673514047
125,0.4075810985032824,-0.7531387974891468,0.001727744595529837
126,0.44276049700895503,-0.7863055524905866,0.014470439893367954
127,0.4842314901175458,-0.8125167257597196,0.024120886848960688
128,0.5204087310845223,-0.8449085748833103,0.03603622764861254
129,0.0010695252925514648,-0.24669607200898966,0.04987925596356477
130,0.021808747658112013,-0.20120008695896757,0.04987925596356477
131,0.05355661744615622,-0.16257272924553615,0.04987925596356477
132,0.09134321573804627,-0.12982867651030905,0.04987925596356477
133,0.12090006687445394,-0.08994989714985197,0.04387296695784593
134,0.13899365204272457,-0.044663604582045546,0.03283784660410356
135,0.15655275365477975,0.002149700628054925,0.032399205653550874
136,0.16798152568909225,0.04900255192707457,0.034299614827962885
137,0.025980638695067667,-0.23722314646613477,-0.040764671307033845
138,0.07345140803975156,-0.22152199816978965,-0.040764671307033845
139,0.12263295305844915,-0.21253842941126982,-0.04007828807969844
140,0.17085726139399218,-0.19933438634407544,-0.04034159823550473
141,0.22035690541943706,-0.1947928767533201,-0.045741591938400813
142,0.26928356102019757,-0.1844883936646557,-0.045741591938400813
143,0.3183560878913939,-0.17490261740627613,-0.045741591938400813
144,0.36835029422385274,-0.17414147800541874,-0.045741591938400813
145,0.4183175712271807,-0.17595013188957986,-0.045741591938400813
146,0.4670276851263208,-0.1847782017295443,-0.03871379094281834
147,0.5149383697451644,-0.19880857678483854,-0.03593622453290532
148,0.564674852272406,-0.20390914105433364,-0.03541993977606923
149,0.6136274184113751,-0.19926986933923396,-0.04448213743245068
150,0.6636206264665446,-0.20009397391544853,-0.04448213743245068
151,0.7126705038415746,-0.20913263895908507,-0.048005213321991154
152,0.7614320928044142,-0.22019190845661918,-0.048005213321991154
153,0.8114258392545359,-0.21940113928616767,-0.048005213321991154
154,0.860391850117257,-0.2294464792197228,-0.04919723924922519
155,-0.0270712258640835,-0.28190850501492126,0.027367791981241757
156,-0.04702288016630571,-0.3222797357539761,0.04909554426302668
157,-0.06376968211797204,-0.36939177905918275,0.04909554426302668
158,-0.08565993145871442,-0.41303497955909096,0.038321128551493236
159,-0.11608187362225975,-0.45051511609928696,0.025292513892744305
160,-0.1412671260993423,-0.49361975034301797,0.022518786368314975
161,-0.1584973671841303,-0.5402791652595678,0.01741802252303333
162,-0.16778302555802033,-0.5885368425001951,0.008199935091096091
163,-0.17320916358419056,-0.6340886367338885,-0.011689536199318059
164,-0.18592356987962289,-0.6767101563364823,-0.0345313824320633
165,-0.20120689807874176,-0.7243170873356344,-0.0345313824320633
166,-0.22385764619553977,-0.7686836329936583,-0.03883872919356929
167,-0.24812620000842928,-0.8113331359251256,-0.0484333733000305
168,-0.2724640699568812,-0.8550099957753053,-0.0484333733000305
169,-0.30644295125404764,-0.8916901760610274,-0.0484333733000305
170,-0.3470534431145558,-0.9208492726028158,-0.04770190921050732
171,-0.37988579099092007,-0.9585259170305657,-0.049285385636068504
172,-0.4150736798210739,-0.9940479169697123,-0.049285385636068504
173,-0.009406745225450496,-0.2389289527249633,-0.047842920651830684
174,-0.031275917905459465,-0.19396519747373958,-0.047842920651830684
175,-0.059705253454320914,-0.15409564770085554,-0.03773392064402746
176,-0.09055086852291575,-0.11489059089225495,-0.03434105287848227
177,-0.12244751768292814,-0.07652884463454986,-0.03102741493469137
178,-0.14715469872475015,-0.03741904390955453,-0.018159259388011197
179,0.026958148742837074,-0.27271737717386546,0.03545671996532405
180,0.06691071329383505,-0.3027805204858736,0.03545671996532405
181,0.10064500694331815,-0.3379926545276447,0.03717728120710012
182,0.0029842459818713247,-0.24283192310424487,-0.049393450472063866
183,0.023030230693461953,-0.19713364838246183,-0.049393450472063866
184,0.035275810933221914,-0.14865637778487562,-0.049393450472063866
185,0.04984433809819219,-0.1008258643416402,-0.049393450472063866
186,0.07152892499551153,-0.05577279906198796,-0.049393450472063866
187,0.10023676294395131,-0.01483552948613421,-0.049393450472063866
188,0.12713467229010356,0.027313046679688688,-0.049393450472063866
189,0.15226680930982672,0.07047488934334657,-0.047062994143465854
190,0.18235386023806532,0.10915569951703388,-0.03713503913003309
191,0.20835496381737392,0.14697733652166692,-0.017327185058561675
192,-0.021204822907613264,0.15663251427645816,-0.041050180025987225
193,-0.033194054659368755,0.1085193831298315,-0.04275635035534166
194,-0.017449551027938152,0.17761862546160864,0.04354271281458735
195,-0.0328548815237219,0.13067883538012867,0.03583999255338933
196,-0.04492670661226844,0.08563560714966124,0.017801737936892725
197,-0.06306764140894688,0.04149255830805933,0.004670440951940583
198,0.061119946597877,0.17451653223420052,0.019319241986055394
199,0.09592482255886904,0.13983056795902676,0.02856610586746566
200,0.12285504684583343,0.09824448024040075,0.03530111352243806
201,0.1531276146055339,0.05872012283957741,0.03992678247798656
202,0.1840693034126592,0.020633899563614957,0.049521129268495695
203,0.22290119625194205,-0.010863466969453388,0.049521129268495695
204,0.2633050816689233,-0.04027872713940441,0.04801497112754884
205,0.3083818766892066,-0.059883549652671106,0.03886437087823864
206,0.35308036055219505,-0.07391131099261765,0.021392466227066167
207,0.3975907817011582,-0.08653437259232265,0.0024324893021860396
208,0.4368283657174224,-0.10606968459258014,-0.021625432171191603
209,0.4833534233713919,-0.12438413272226218,-0.021625432171191603
210,0.5257043363393613,-0.14954668592562628,-0.030183824956484584
211,0.5631200227699868,-0.18246037340077217,-0.03427718368905721
212,0.6072984322997019,-0.20428753634439734,-0.02675305573802212
213,0.08225199915983192,0.2718268952590948,0.03556836152266794
214,0.13206515133351723,0.2761356591745212,0.03527780336603041
215,0.1815005302351888,0.271864602288149,0.0414342135149353
216,0.23121766578191258,0.2674573596605065,0.03847066067252007
217,0.2801285578745569,0.27054535291923304,0.04837969353833291
218,0.3283612314761202,0.2837214372102911,0.04837969353833291
219,0.37253150539207697,0.3071519067358756,0.04837969353833291
220,0.411199561124651,0.3388501947947369,0.04837969353833291
221,0.44172804384029324,0.3778440010675527,0.04148804530015072
222,0.47998089164514046,0.41000390020773014,0.0430566504489406
223,0.520211628241452,0.43966487076879196,0.04436610006386634
224,0.5597720847613268,0.46975024277435673,0.03890343851239928
225,0.5999357212361459,0.49579032900788644,0.02445365602030216
226,0.6415969232091002,0.5227141442504804,0.018172539642509564
227,0.682927177758171,0.5504037540180766,0.023182087509058903
228,0.7298019773757,0.5674859290432138,0.01987263782261828
229,0.7767039721948521,0.5826188225258739,0.011434722391263514
230,0.07445310621574262,0.31445373264218074,0.015524232703916865
231,0.101710946139683,0.3538120188232068,0.029944200511554116
232,0.12382391619444566,0.39817609788505914,0.03648981311473209
233,0.13882743104187253,0.44568759350108056,0.03230026343107646
234,0.16104157654400927,0.4873484142134104,0.01584098771235157
235,0.17898768411671984,0.5335943309322293,0.009575813347278486
236,0.19587933358909476,0.5786572262122703,-0.003989128491243048
237,0.20637535980754163,0.6250510503629386,-0.019398428095655527
238,0.20945445929558149,0.669593995087765,-0.0419027659349216
239,0.2076159756388005,0.7195601834339231,-0.0419027659349216
240,0.2143632580283483,0.7682184318780717,-0.0325834827702563
241,0.22108427073677184,0.817252327060719,-0.025476787941408778
242,0.23009009029224375,0.8634018694427775,-0.008473407334574499
243,0.23375140453139226,0.908574958486151,0.012644992328318082
244,0.2429639327645619,0.9543975887947843,0.030404943768323988
245,0.24972195894762741,1.0037863544318175,0.030404943768323988
246,0.07788911371419213,-0.29452767143288755,-0.030180591767399546
247,0.11919491732032299,-0.321323688160489,-0.03888714539015124
248,0.1583641749017764,-0.35224893686933273,-0.041952802385627756
249,0.19218463704498434,-0.3890752364447698,-0.041952802385627756
250,0.22531860482422075,-0.426001693669684,-0.03574176897554959
251,0.25009063642227625,-0.4690232493406533,-0.029784236083938532
252,0.27105735144630927,-0.5137562813662111,-0.022080165283289502
253,0.28532835100191695,-0.5614317360052525,-0.017243886068381974
254,0.2974993128283072,-0.6075339894820116,-0.002195633259992561
255,0.3001794017698422,-0.6568805295767646,0.005402794468320758
256,0.300320991668959,-0.7068717422635727,0.004476184300677511
257,0.307669925384393,-0.7545742953086588,-0.008579833707386908
258,0.3153303853490099,-0.7979235525430516,-0.032289731437173605
259,0.33038194635853185,-0.8456042667908126,-0.032289731437173605
260,0.35451378640119374,-0.8883406297484854,-0.041842614630504954
261,0.3844533134198808,-0.9282405947088275,-0.03843416658765901
262,0.40571650936517273,-0.9714447598309118,-0.024970266175973265
263,0.00930698264252491,-0.1973792970089213,0.04987925596356477
264,0.007258326136726924,-0.14748090479219159,0.04743928450744863
265,0.0035349422611359975,-0.09826728448598487,0.03942954113630944
266,-0.006507519975555778,-0.052413633344989656,0.022207705308949815
267,-0.013620615586233367,-0.009202663793675542,-0.00192144679527392
268,-0.019275446938169006,0.03663420612212384,-0.02107880148487687
269,-0.02351190759932463,0.0784099865672479,-0.04822353521477872
270,-0.018162369927397275,0.1281229873486997,-0.04822353521477872
271,-0.009668104320972065,0.17739617936837204,-0.04822353521477872
272,0.003551561333653048,0.22561689045697272,-0.04816469569039896
273,0.006500764642641696,0.27552983667178005,-0.04816469569039896
274,-0.002645303785467755,0.324686214002787,-0.04816469569039896
275,-0.012170369155744709,0.37357616203720156,-0.04816469569039896
276,0.07462722555713044,-0.22566851160942983,-0.040764671307033845
277,0.12405249162074534,-0.22046626985313278,-0.03528016993955141
278,0.17264138430697115,-0.20894810600839336,-0.03782013237474009
279,0.2209104896737387,-0.19679654045817646,-0.03308379182842441
280,0.26921363524571934,-0.19269777788374753,-0.02083608701443964
281,0.3126902544343202,-0.18379750048574678,0.0021979887466588334
282,0.35083742840832954,-0.1727924585997039,0.032590128699006765
283,0.399933480070026,-0.16332790836041433,0.032590128699006765
284,0.4489025069859226,-0.15334867713010267,0.03415516766407078
285,0.4971528215424198,-0.1562730498729513,0.04693621571420971
286,0.5471458756446369,-0.1554396582886414,0.04693621571420971
287,0.5970565424511213,-0.15842718886289456,0.04693621571420971
288,0.6466162461887103,-0.16443828619103962,0.049711548911139075
289,0.6949534074711132,-0.17722573469177558,0.049711548911139075
290,0.7440998634898184,-0.18560060125992897,0.045905307882630135
291,0.7931334448082384,-0.1953574343261085,0.04662092762005332
292,0.8408193936571334,-0.2103924029785722,0.04662092762005332
293,0.06000813931809919,-0.3102366805119484,0.03545671996532405
294,0.05193175317541793,-0.15633288860736705,-0.049393450472063866
295,0.07953813516075942,-0.11465372110327349,-0.04853632163395103
296,0.11224093678939889,-0.07683141596942614,-0.04853632163395103
297,0.14142037806084784,-0.0362289504397805,-0.04853632163395103
298,0.174559179026606,-0.0002464869685869578,-0.03818826901057849
299,0.20167547394906302,0.035772724851601455,-0.016570615818552056
300,0.23607815657629122,0.06802609478558615,4.791468061495288e-05
301,0.2656915463507694,0.10339394512664249,0.019339423390860276
302,0.29591745301213085,0.14033111180267085,0.03424043961278168
303,0.3207702474806845,0.18371703817406265,0.03424043961278168
304,0.3373374627405238,0.2302649754122349,0.02657122078650439
305,0.35468705305558557,0.2766252893328533,0.019520475500988045
306,0.37379825921588333,0.3226681851968984,0.015671639371546392
307,0.38042618637684056,0.37150133289908227,0.0241211522004458
308,0.37772295714946846,0.4194156699453565,0.03815357384320982
309,0.3852882993450953,0.46884001210044307,0.03815357384320982
310,-0.021623869097543328,0.1558996096688649,-0.04990728677575368
311,0.02617911232671202,0.1162861530835411,0.048579193307946494
312,0.04897106577750078,0.07178304242937356,0.048579193307946494
313,0.06715220340199954,0.025205727836548043,0.048579193307946494
314,0.07559563501802409,-0.02402701149947873,0.04637786643163777
315,0.08508242354783246,-0.07307182647733007,0.048524251108024184
316,0.09485153841610677,-0.12509516733648077,0.04916632481157907
317,0.13853119675645462,0.2468217525142022,0.03711849699906598
318,0.18785318000462697,0.2413273029807752,0.031023171512135055
319,0.23517799203682632,0.22604581784216657,0.02584259450995826
320,0.28170526657223555,0.21164191893616432,0.014540363729606607
321,0.3292048884109936,0.19621102445154537,0.012158469403753064
322,0.37805915733020545,0.1855780868359211,0.011710087834581452
323,0.42482887082823184,0.169993056125178,0.0033613923042770735
324,0.4687755313514236,0.15686482177520944,-0.01654690977580108
325,0.5087187225211631,0.13288698421639308,-0.03470193071163742
326,0.5495240068720652,0.10417314984834762,-0.03470193071163742
327,0.5845160338761181,0.06866884046419844,-0.038575180161678956
328,0.6236878222211296,0.03779418078127961,-0.04208607567672426
329,0.12764381533116806,0.2894728338542458,0.046173289516029184
330,0.17361252142428824,0.30914204990685795,0.046173289516029184
331,0.21692361006101404,0.3324006546993898,0.03705260400415598
332,0.26369339785462714,0.3446791741110159,0.02433156195569471
333,0.30582228317246196,0.35713800587499744,0.00045826027885228354
334,0.34830877152799444,0.3751168643836446,-0.01882019800860543
335,0.3891554598567096,0.40240071889853407,-0.02815504323427223
336,0.4239749478302831,0.436856848401641,-0.03817394521619068
337,0.46298675783374443,0.4666248511810035,-0.04776272463703989
338,0.5024022341469977,0.49738879480010684,-0.04776272463703989
339,0.5431063052950676,0.5264263324362919,-0.04776272463703989
340,0.5832259518177016,0.5562549043557247,-0.048581418808348334
341,0.13246810147282295,0.3089082260245747,0.03344902257306943
342,0.17757446405759178,0.3278831890040177,0.043713857413442456
343,0.22553834635969325,0.34200643206325015,0.043713857413442456
344,0.2732453205513754,0.3563927042492812,0.039581087632339085
345,0.3176129090604709,0.37930791430033284,0.04211293245455063
346,0.3602834524483075,0.40466038182497227,0.04815256136689777
347,0.4081122112693079,0.4192346684161773,0.04815256136689777
348,0.45634195762050994,0.4324214635878144,0.04815256136689777
349,0.5055799817304543,0.4386457755065482,0.042080088815551746
350,0.5554345257525879,0.43655870373906813,0.03889126900525788
351,0.604360984654257,0.4281248887686192,0.04481346322594272
352,0.6541306610634225,0.42693102555283485,0.040170834579480896
353,0.043520113582591474,-0.12199451168300976,0.0430151070895483
354,0.05336462572668561,-0.07302418035112274,0.04078077723700041
355,0.07356053067466883,-0.029484624033864044,0.02676534078185261
356,0.0977200669733243,0.013808049826217826,0.020279880437472027
357,0.12379260801501141,0.052474194053964106,0.0023558106261682282
358,0.05090109387426499,-0.3608778198350182,0.04496749165541601
359,0.07346003760379641,-0.4054994968295893,0.04496749165541601
360,0.10152342915334499,-0.44620880223118065,0.03753792178518168
361,0.11940254447445643,-0.49281959057473335,0.040325688871387495
362,0.13956064694679451,-0.5383965710011936,0.040325688871387495
363,0.04436259611253428,-0.1582681407470098,0.03770666731740902
364,0.07426006359215029,-0.12569494736148612,0.014358680017117396
365,0.11036793521717544,-0.10163940596599343,-0.01049192429908468
366,0.13956841070771206,-0.07550180021163391,-0.041542814730056915
367,0.18204742279483324,-0.04912883048689089,-0.041542814730056915
368,0.21643201701785164,-0.013237823310619588,-0.036108177300456706
369,0.24229737347323937,0.029477944209854973,-0.03358894317626266
370,0.2638531985375001,0.07427671160576982,-0.038919688490541615
371,0.2884837432808946,0.11763828652942737,-0.038919688490541615
372,0.11233465698140113,-0.32193060128120726,0.027093721376240096
373,0.15397028229226306,-0.34941657920653485,0.03040970124076239
374,0.19626151908434092,-0.3760617447972013,0.02919050427457256
375,0.23140699452482447,-0.41129495733774424,0.024351466133031092
376,0.26845712219893725,-0.444244455155108,0.030802716625414638
377,0.3085837979416717,-0.4739391178551873,0.027960727715167277
378,0.35337302674399385,-0.4960035543148673,0.030622611824210475
379,0.39034340541737844,-0.527002643368543,0.04374692432387448
380,0.42139346934043204,-0.566193120915701,0.04374692432387448
381,0.45461583252106375,-0.6034325729304765,0.04682877414718459
382,0.4914836821898591,-0.6372077363023849,0.04682877414718459
383,0.5311100481596192,-0.6671717204816868,0.04117981210684554
384,-0.029254964709820617,0.15939328936651642,-0.037688125340712246
385,-0.036073898089284816,0.11074060110977471,-0.028391993190256565
386,-0.04523986375410074,0.062367248338084845,-0.01967397649739229
387,-0.04813126571730548,0.01567972128429635,-0.002012871993739552
388,-0.05894398385305237,-0.027394223323134383,0.02076954864437622
389,-0.037504693925265994,0.1318183383442644,0.043896186061936494
390,-0.05851963448018932,0.08696014505617856,0.037105400510781934
391,-0.06768662824886293,0.0381389041803697,0.042763689907140356
392,0.08551661713082567,0.1398200516442607,0.04579482888377464
393,0.11178595930699885,0.09727687755450654,0.04579482888377464
394,0.1425413068469505,0.05785469347375335,0.04579482888377464
395,0.17545908278826505,0.021977346953820295,0.03442662613373272
396,0.21290550789153237,-0.01071640824094608,0.029052277963947045
397,0.25406656431975855,-0.038540754691679675,0.0346712795035385
398,0.2960420840440844,-0.06568658833550944,0.03574806158653059
399,0.3395241315181459,-0.0898976540137672,0.03093808797053776
400,0.3836463886537445,-0.11187013702252237,0.02254544740334534
401,0.42667629220699005,-0.13331579547462405,0.009693580293647898
402,0.09328869329044054,-0.34709839196860254,0.029658534405991636
403,0.12926534577672003,-0.3811662090478453,0.03637153040902447
404,0.15647710382401248,-0.4229883311061106,0.033141928185967916
405,0.17258414035437847,-0.4683063538068394,0.019472978237062157
406,0.1919336525106862,-0.5139818709236107,0.013200537290474323
407,0.21842525864163576,-0.5554240627438926,0.004215018845020249
408,0.2519984692201634,-0.5921421600422325,-0.0007469225330570851
409,0.28277794074177204,-0.6315162680237968,0.0007708895457579339
410,0.30243715864314025,-0.6761176511350817,0.011916820465466143
411,0.3232804702018904,-0.7214683622631967,0.0148949681178077
412,0.3531121055074494,-0.76147636687372,0.011823632564589326
413,0.3722347251396949,-0.8064765613119889,0.001368589813913539
414,0.032035323010495775,-0.14825971777324273,-0.043893703280880096
415,0.02918431464413221,-0.09834106643634336,-0.043893703280880096
416,0.03434360514001992,-0.04880617563406308,-0.048329502508213565
417,0.051932138706003154,-0.002001865074048606,-0.048329502508213565
418,0.07070834415678667,0.04433876622149989,-0.048329502508213565
419,0.07829756690537702,0.09366722762294093,-0.04531178916218144
420,0.07575864552006888,0.14360272479878994,-0.04531178916218144
421,0.0757555105390724,0.19360272470050888,-0.04531178916218144
422,0.0714839889965832,0.24335473337841054,-0.04785967774413474
423,0.06927592794320851,0.293093932940762,-0.043262233532276706
424,0.056850088567847096,0.3414881827343945,-0.04136615791953824
425,0.052403817651026544,0.3894555041827527,-0.02797337075613891
426,0.05587856500193877,0.43332483834060886,-0.004237161046210799
427,0.04819151605547631,0.47584581187881103,0.02091986755134426
428,-0.035402579525775066,0.10794269894833612,-0.04812660616193202
429,-0.05537925722150862,0.062106770374336644,-0.04812660616193202
430,-0.06577274403346114,0.013198944498616416,-0.04812660616193202
431,-0.07425818084544411,-0.03533855969146685,-0.03963496031984144
432,-0.07835897035970701,-0.08417045659322629,-0.029703728254500905
433,-0.08989439785561251,-0.13260938438982772,-0.025164544803444825
434,-0.10659108329810671,-0.17957991885185348,-0.029036183679431723
